anger_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.417,0.022959208,-0.0035645051,-0.0026566472,-0.02058415,-0.0138983885,0.027035825,0.017845111,0.022692967,0.015701758,-0.024645254,-0.0005077051,-0.0111583825,-0.023113474,0.02089013,-0.03148197,-0.033433434,0.030709218,-0.022853581,0.017774448,0.031720553,-0.04381715,-0.025685985,-0.013240699,-0.017573876,0.008365929,-0.014845555,0.028314145,-0.022838024,-0.02552249,0.037752137,-0.00092957687,0.0065472396,0.030206032,-0.01648377,0.032815788,-0.026501669,0.035331618,0.026725065,-0.020632723,0.03926496,-0.012905471,0.031360146,-0.0377412,0.02243927,0.007616568,-0.0048919315,0.03086965,-0.023473741,0.004087745,-0.030012107
0.328,0.013499589,-0.0022857445,-0.009431143,-0.0036475374,-0.0074727423,0.008232924,0.009287195,0.0031757106,0.000489417,-0.0061920783,0.002796493,-0.018679557,-0.016629849,0.008857814,-0.020981608,-0.011069632,0.0018333542,-0.0061664428,0.002928513,0.014074658,-0.014138937,-0.016387127,-0.0096357595,-0.004971614,0.0014325869,-0.0022604347,0.016383568,-0.0024943291,-0.006184783,0.014702681,-0.0090561025,0.012074461,0.013387856,-0.00899053,0.012548616,-0.012078196,0.010143452,0.014515276,-0.0006189067,0.011044512,-0.002439535,0.009940532,-0.015434231,0.0018989564,-0.007060497,0.00067682937,0.010202245,-0.009754086,0.01134899,-0.008158315
0.708,0.013206376,0.008023583,-0.012835984,0.015649764,-0.0041153687,0.012285052,0.008303628,-0.019762894,-0.0018112786,-0.0136809135,-0.011730345,-0.0049901027,-0.014252403,0.023120468,-0.011911052,-0.018292097,0.007247792,0.002176879,0.004563958,0.011516659,-0.019260671,-0.021529598,-0.0104429675,0.0012725114,0.008472881,0.010453034,0.017211225,-0.008606635,0.010525556,0.0033251953,-0.008073493,0.009679121,0.0130913,-0.021164564,0.020750733,0.0029765244,0.015419795,0.014827306,0.0074560507,0.013485757,-0.013420719,-0.008670725,-0.027295176,0.0064857774,-0.017385425,0.0029363865,0.017692387,-0.018705359,0.011631893,-0.01361955
0.646,0.020330874,0.01053033,-0.013372262,0.007420418,-0.015749982,0.021837782,0.01891109,0.0026855634,0.00216928,-0.02362176,-0.012625536,-0.00025618664,-0.024783678,0.027943587,-0.020344568,-0.015565468,0.014830391,-0.0072631654,0.008568152,0.021965073,-0.017593307,-0.022771154,-0.011647354,0.00060802914,0.012170573,0.00764556,0.009579504,-0.024390697,-0.013989999,0.007782345,-0.0041041593,0.007701435,0.019201035,-0.010128485,0.022603717,-0.0028520748,0.025495438,0.022420302,0.0021767283,0.019107364,-0.014271425,0.0017387869,-0.017852405,0.012327275,-3.6932048e-05,0.009466564,0.029254382,-0.013579598,0.014582123,-0.019406017
0.292,0.014894266,-0.006169813,-0.011610667,-0.01378957,-0.0053402283,0.020503378,0.011138586,0.0024253184,0.018714258,-0.017364765,-0.004588994,-0.010754049,-0.005967447,0.0075665102,-0.020044228,-0.016767876,0.021074735,-0.023136929,0.014587731,0.014099689,-0.020197853,-0.01652631,-0.0017809907,-0.017818538,0.003823038,-0.01621612,0.024308516,-0.011843968,-0.015147228,0.021515425,-0.003391032,0.01145683,0.018755693,-0.0067798896,0.014136706,-0.022516789,0.01343768,0.017240858,-0.016063793,0.0223617,-0.00033128707,0.012606553,-0.020918546,0.006615402,0.0056716953,0.002841972,0.011694673,-0.0102934055,0.0011710222,-0.009127472
0.438,0.01256802,0.0029226944,-0.009051028,-0.009486425,-0.01351881,0.015293408,0.012915576,0.008435505,-0.0021600544,-0.0061605563,0.0051897955,-0.01569231,-0.006527254,0.009359459,-0.0148969395,-0.008192574,0.016539074,-0.0015623615,0.0064504584,0.01059284,-0.0069302977,-0.01291193,-0.006090399,-0.0024359894,0.019816568,0.00069071545,0.011712711,-0.013671416,-0.014915102,0.014870379,-0.00068788364,-5.7128767e-05,0.018671213,-0.012686143,0.012998137,-0.004267579,0.003686801,0.012877733,-0.008784962,0.010540482,-0.0100870775,0.00095808215,-0.010087838,0.0091991145,-0.0071079447,-0.0046698223,0.010971197,-0.007296547,0.015242777,-0.011792967
0.75,0.02932048,0.005196743,-0.011446562,0.006812687,-0.0122921895,0.017660877,0.012357065,-0.0032334535,-0.0032090212,-0.024825668,-0.015864467,-0.0056374664,-0.02119636,0.016193848,-0.0062717344,-0.022081513,0.01705041,0.0021339592,0.008702513,0.019832259,-0.01933748,-0.026016513,-0.014283154,-0.0011545889,0.011179838,0.009794105,0.012130079,-0.015429279,0.00010775979,0.002631885,-0.01625983,0.00088213955,0.017402163,-0.013485084,0.029232286,-0.001121057,0.019211167,0.00849294,0.012566352,0.023926059,-0.0034868447,-0.0059218346,-0.017685346,0.0098938085,-0.010113382,-0.0005587959,0.022501333,-0.02149541,0.023416085,-0.014519503
0.5,0.026344769,-0.002316698,-0.00594264,-0.01864733,-0.011741256,0.020511655,0.018866498,0.0106185265,0.013179233,-0.01830572,-0.005558198,-0.0121314665,-0.01828147,0.017724002,-0.02554788,-0.027194327,0.030437369,-0.025515325,0.011424901,0.023296844,-0.03968564,-0.024029639,-0.011196504,-0.0151063,0.011353449,-0.003508447,0.022319807,-0.019914636,-0.019102506,0.033464566,0.0026785291,0.007957726,0.028931428,-0.019613141,0.036212873,-0.01902943,0.033598922,0.016320512,-0.015471231,0.03295088,-0.0065112375,0.024286993,-0.029088771,0.018378567,0.0091076605,-0.010203284,0.029184718,-0.014953034,0.0045210654,-0.023176232
0.33,0.01449636,-0.000170135,-0.0061451145,-0.018007562,-0.015752729,0.02150166,0.020117493,0.012773847,0.011156769,-0.022518015,0.0038423953,-0.012292759,-0.015562861,0.01553994,-0.025971305,-0.024608579,0.018241795,-0.012459045,0.016980143,0.023701888,-0.029602349,-0.018205298,-0.0111636,-0.013855647,0.0067438507,-0.009996754,0.023396846,-0.0136719765,-0.017479515,0.034701366,0.00087351556,0.003246327,0.025768649,-0.012699379,0.026384361,-0.018450333,0.025977636,0.0228069,-0.019393547,0.027877262,-0.009049721,0.021430992,-0.025581,0.015840326,-0.0029652845,-0.0019110905,0.027442317,-0.019070523,0.0020119245,-0.027702557
0.458,0.026240138,0.00037312615,-0.010586891,-0.012261851,-0.012195919,0.024371192,0.017829454,0.01841588,0.012611979,-0.018659357,-0.005436597,-0.0042928043,-0.024002312,0.020805536,-0.027871417,-0.027371487,0.023552284,-0.018429719,0.011864406,0.027603388,-0.038297605,-0.023739364,-0.010963549,-0.012656268,0.012867006,-0.010315599,0.025167767,-0.020945214,-0.021953782,0.036758017,-0.0043589007,0.0047286074,0.028189132,-0.019172922,0.030519878,-0.017311897,0.03177536,0.0255181,-0.012051047,0.03635969,-0.009883641,0.022552118,-0.02996147,0.015339228,-0.000717956,0.0009471644,0.023978153,-0.02027056,0.007048465,-0.029783685
0.646,0.017021932,0.0046876525,-0.015273768,0.005629387,-0.012527398,0.017392088,0.015340773,0.0011790945,-4.289768e-05,-0.007895914,-0.009179329,0.0023119242,-0.01724411,0.01301981,-0.016962461,-0.021501502,0.016355976,0.0049973675,0.009328029,0.018180545,-0.022350369,-0.014081272,-0.018870266,0.0057696886,0.012165815,0.002442451,0.010020581,-0.013918808,-0.0016083404,0.007053305,0.00027526668,0.0043789013,0.018676877,-0.01656794,0.021443807,-0.0065544536,0.021430617,0.01811334,0.004587077,0.024665812,-0.010230223,0.0037968208,-0.01340463,0.009815041,-0.0045459922,0.0050165663,0.021283008,-0.014150718,0.0040831733,-0.009858412
0.271,0.013881929,0.0014019895,-0.0066764033,-0.00246877,-0.008407773,0.014389251,0.011246213,0.0058687674,0.011851178,-0.025779413,-0.004424754,-0.012474949,-0.007414053,0.0070098722,-0.012535179,-0.016138125,0.013001205,-0.0026817361,0.0029846707,0.015900068,-0.01621313,-0.012355401,-0.010964884,-0.010590564,0.008464252,-0.0060758027,0.011305009,0.00025893544,-0.008228364,0.021397747,-0.0112197595,0.0007026706,0.0066516767,-0.007986814,0.021146173,-0.020370962,0.0058604125,0.014112048,-0.009517299,0.017747475,0.008771587,0.017004063,-0.011678297,0.008187881,0.005040055,0.0010972848,0.015650982,0.0006581924,-0.0014607866,-0.016018678
0.417,0.0043298285,-0.004211168,-0.006572787,-0.01588992,-0.0023560582,0.014014895,0.0047283783,0.0001736302,0.012023966,-0.0019947954,0.0068169185,-0.017867083,-0.003608753,-0.00096636405,-0.013403993,-0.023313124,-0.0004934739,-0.001093092,0.004265836,0.0071853125,-0.016250407,-0.0057350607,-0.0094094835,-0.008113676,0.0038062104,-0.0048587266,0.013964392,-0.005506958,-0.006067444,0.012447209,-0.013537719,0.014375339,0.011966641,-0.005352099,0.0015936076,-0.016104853,0.017707707,0.0028858122,0.0038675268,0.011976154,0.00014551693,0.0048771515,-0.011344173,0.008352488,-0.0022533801,0.00554105,0.01585582,-0.008336211,0.002876668,-0.0033510856
0.333,0.012549323,-0.0030530584,-0.0068127406,-0.0073240786,-0.017155845,0.019466512,0.021162039,0.015199073,0.005305039,-0.018008389,0.0037940769,-0.016369538,-0.01602722,0.014165383,-0.02576785,-0.01985978,0.015777288,-0.015452782,0.007982257,0.02700047,-0.035231594,-0.018869575,-0.017148267,-0.014512474,0.0063577807,-0.012739647,0.013821389,-0.012893977,-0.024160193,0.03273725,-0.003273609,0.009541519,0.025914825,-0.013117669,0.024109194,-0.015690902,0.03106174,0.024852462,-0.017445926,0.030648297,-0.012764731,0.023116296,-0.030113181,0.019589497,0.0030992122,0.0003227784,0.016996196,-0.021071909,0.0061145555,-0.025889829
0.542,0.017528888,0.0050758,-0.003321225,-0.0019684117,-0.015465208,0.009345851,0.018793002,-0.013238184,-0.010076754,-0.014593331,-0.004119972,-0.016955504,-0.008316611,0.01800699,-0.010022911,-0.011123663,-0.006054895,0.00040378518,0.0070074922,0.012595209,-0.007607019,-0.016868882,-0.00754425,0.0017931889,0.0163152,0.005089726,0.019025307,-0.0005810541,0.003273946,-0.0050624334,-0.008904477,0.0024858166,0.00798833,-0.02416239,0.02256705,0.012185683,0.008587434,-0.0060927756,0.015719635,0.017000007,-0.009051477,-0.007423755,-0.006442648,-0.003299257,-0.0074892854,0.0075302683,-0.0010082664,-0.016813686,0.013909868,-0.01114462
0.5,0.02054819,0.00066581246,-0.0035353797,-0.017041204,-0.010686101,0.026586482,0.017666213,0.010144288,0.017374786,-0.016161311,0.003402493,-0.010575924,-0.016321924,0.019467514,-0.023708617,-0.02047694,0.028465303,-0.019991523,0.008934978,0.020653164,-0.029908601,-0.01979432,-0.009834743,-0.009454331,0.007910713,-0.010036601,0.017419765,-0.018197244,-0.024797706,0.02900186,0.0031989135,0.007253952,0.023509668,-0.009492596,0.02917161,-0.01932135,0.024872752,0.01836091,-0.016960766,0.03264895,-0.009893765,0.024540242,-0.027413847,0.017303476,0.0030158302,-0.0042371843,0.027611129,-0.011250372,0.005329104,-0.01763924
0.542,0.015038615,-0.0023919344,-0.004096228,-0.013530612,-0.0063367635,0.021046638,0.014435169,0.006276818,0.009228383,-0.009708549,-0.011920886,-0.0035438028,-0.021182273,0.011775492,-0.020771466,-0.019428346,0.018239046,-0.012621437,0.012710653,0.023182245,-0.026424818,-0.024992228,-0.008282181,-0.011631684,0.016207147,-0.008314908,0.015967315,-0.020859364,-0.008819783,0.021832695,-0.0038086683,0.006221167,0.016466178,-0.012480552,0.029755633,-0.012379122,0.018159881,0.016103523,-0.012166075,0.0216617,-0.0064495974,0.013346267,-0.026745167,0.013813652,-0.0032488985,-0.0006685615,0.023018194,-0.015363642,0.0008990136,-0.019772416
0.604,0.028669395,0.012895213,-0.017057007,-0.0007047867,-0.015347919,0.015171427,0.023132717,-0.003627056,0.0011145942,-0.010961752,-0.011425967,-0.01638018,-0.022055851,0.019765237,-0.020866467,-0.021060133,0.0062253587,0.0010168445,0.019456087,0.026287368,-0.030637888,-0.020418676,-0.015662976,0.0003735485,0.011223175,0.012277311,0.015406228,-0.015357896,0.0057112984,0.0085018845,-0.011979558,0.00020819494,0.007078232,-0.012987792,0.022301702,-0.0074381703,0.0093119675,0.00736342,-0.00068881933,0.023391346,-0.008599762,-0.003673072,-0.024005894,0.005919844,-0.0051829224,0.0044103507,0.022393942,-0.014974836,0.014541605,-0.018356523
0.438,0.01790293,-0.002107353,-0.0039370516,-0.016779067,-0.012146486,0.021430533,0.013600119,0.0133525925,0.01356512,-0.023986973,-0.0038984693,-0.011175725,-0.013789522,0.016753616,-0.024325628,-0.027720012,0.026750484,-0.022514826,0.007070701,0.027741963,-0.03929699,-0.021291532,-0.010423367,-0.014086707,0.008163113,-0.011263034,0.028025907,-0.013371219,-0.027714795,0.033219952,-0.0016639353,0.009450402,0.030283386,-0.013847543,0.03009639,-0.01909652,0.027031122,0.022455607,-0.012829529,0.02976221,-0.0111763235,0.02163705,-0.028762091,0.017393712,0.006177491,-0.004420791,0.022965288,-0.019308476,0.00717918,-0.023187032
0.438,0.016237268,-0.0005711541,-0.0016402362,-0.016175244,-0.011866672,0.01762599,0.020118002,0.00748929,0.0075250072,-0.017187407,-0.00367621,-0.0079109445,-0.020323392,0.013095893,-0.029334683,-0.022116596,0.025552467,-0.018177038,0.011772107,0.02650036,-0.032087103,-0.023425968,-0.010016649,-0.008778719,0.010903275,-0.0063421945,0.019622933,-0.013863009,-0.019727865,0.021530287,-0.002155,0.0032744152,0.02296557,-0.018190058,0.025450777,-0.018521072,0.025143597,0.021122055,-0.005963114,0.034050483,-0.013110058,0.019738276,-0.020480216,0.009889468,0.0009617194,-0.0008987563,0.027370311,-0.01799148,0.011385346,-0.030045593
0.562,0.0233789,-0.004600451,-0.009860475,-0.0045972397,-0.0007670741,0.019186895,0.021549743,0.002525002,0.009721981,-0.015590105,-0.00369071,-0.008324643,-0.020604493,0.0101217935,-0.010884742,-0.022281377,0.015815686,-0.0027843646,0.009008073,0.013375295,-0.023127664,-0.009347939,-0.010831336,-0.005106454,0.0126508875,0.0033830155,0.016367793,-0.015327963,-0.010203412,0.011876051,-0.0011409946,0.0047612237,0.0133275045,-0.018622793,0.020941835,-0.011617872,0.018010039,0.018380092,0.0051473663,0.013712714,-0.014704551,0.001414736,-0.009901879,0.0022654424,-0.0019520153,-0.0040458096,0.018431121,-0.020607175,0.0056421487,-0.015468797
0.833,0.019163474,0.0073180757,-0.0084780585,0.007014317,-0.018229282,0.017119838,0.014770026,-0.003934273,-0.0051420154,-0.019055074,-0.010444184,-0.005255301,-0.023203718,0.022479342,-0.016203651,-0.013264279,0.004841179,-0.01092882,0.010617648,0.020828268,-0.01852708,-0.018550836,-0.01605876,0.011720508,0.014473265,0.008462665,0.016648611,-0.01724152,0.007291604,0.008043612,-0.008747451,0.006845973,0.022741994,-0.027449343,0.022205554,0.004694551,0.022974607,0.013805634,0.008807917,0.017719422,-0.0110054575,-0.0065946183,-0.014990269,0.010528205,-0.009102732,0.0067927474,0.01820489,-0.011045333,0.015225467,-0.0149251465
0.229,0.015684297,-0.0041463953,-0.0022197422,-0.021878496,-0.004274201,0.022388404,0.013869561,0.017057015,0.013245177,-0.011036043,0.003156564,-0.0103177745,-0.01317595,0.0155099295,-0.02822683,-0.02878362,0.02064429,-0.021467159,0.010762738,0.017421983,-0.026191738,-0.015987579,-0.011581263,-0.013617528,0.005630856,-0.009370286,0.014992842,-0.016201677,-0.024953304,0.029217679,-0.002624488,0.0036088522,0.019673262,-0.0088068675,0.026705896,-0.024778454,0.019012297,0.019044518,-0.014448327,0.020424474,-0.003120952,0.02242992,-0.023886466,0.012960675,0.003622799,-0.007976875,0.020196117,-0.013955687,0.00084256864,-0.020091644
0.792,0.017361626,0.0029593145,-0.0038365992,-0.013287644,-0.013176164,0.025328634,0.021469424,0.012395205,0.011223816,-0.01723723,-0.004937589,-0.010698409,-0.02236825,0.018027533,-0.028292552,-0.02669001,0.028446643,-0.019480076,0.011699105,0.032194935,-0.03541717,-0.028287308,-0.009000994,-0.01139141,0.011110696,-0.0064926483,0.0226192,-0.024371268,-0.019564496,0.031927973,0.00092029467,0.0017857703,0.024179017,-0.018891297,0.03079005,-0.024524042,0.02645862,0.016095567,-0.015677348,0.038436983,-0.011156578,0.025790626,-0.029876946,0.020793471,-0.0013583972,-0.0054957056,0.033405617,-0.01914353,0.009286206,-0.02539691
0.396,0.006555802,-0.007962925,0.00043962873,-0.0029490166,-0.01605261,0.010926255,0.010256167,-0.007230145,0.0008289142,-0.017425107,-0.003072506,-0.0008969724,-0.0008232894,0.004417758,-0.0029318347,-0.010003335,0.0048841555,0.0006455481,-8.166142e-05,0.005861695,-0.004577485,-0.010541154,-0.015782103,-0.0033739249,0.014138166,-0.009299347,0.010379915,-0.008913748,-0.0039914357,0.0021133898,-0.0063649514,0.0049629696,0.007763814,-0.009277102,0.019293943,0.0018374663,0.008761412,0.01877502,0.0023036709,0.013351054,0.00045257236,0.0036377767,-0.004791116,0.009839511,-0.009031425,0.0053219525,0.010962878,0.005495519,-0.00318094,-0.01345018
0.646,0.008650888,0.0087567065,-0.012398389,-0.0015722638,-0.0030606985,0.004747855,0.012628535,-0.008259469,-0.009524942,-0.0049241465,-0.005524798,-0.0023056355,-0.010705667,0.016907101,-0.016679727,-0.00997263,0.014749673,0.00048781547,0.0043027466,0.019693783,-0.02540576,-0.01623581,-0.0061563724,0.00433588,0.006067936,0.0073464774,0.005584067,-0.010238978,-0.0005704629,0.009110084,-0.009757543,-0.0011144695,0.017070709,-0.011943933,0.019189,-0.00034644443,0.020856995,0.008653381,0.0067548137,0.03125434,-0.009928382,0.00070593867,-0.012480246,0.00299799,0.0014510598,0.00777178,0.013700966,-0.007893516,0.012293897,-0.019798407
0.214,0.01516081,-0.008062238,-0.007883086,-0.014619129,-0.0031969643,0.023719534,0.012680711,0.008594638,0.0065738065,-0.020420495,0.0023948548,-0.012076753,-0.012711872,0.016139986,-0.02643723,-0.01917536,0.010367632,-0.009819548,0.004913078,0.022390708,-0.028094554,-0.013914675,-0.011709359,-0.014585187,0.014894488,-0.005622756,0.018244686,-0.016628351,-0.009417146,0.0266651,-0.0057909763,0.004140866,0.023876855,-0.010437542,0.015771255,-0.016951373,0.022458257,0.026737351,-0.01516812,0.02875138,-0.0058340277,0.02525281,-0.024262331,0.009827584,0.00400643,0.0034916536,0.013458823,-0.01781912,0.0004039111,-0.008842092
0.458,0.016261471,-0.00088452233,-0.004813214,-0.008508044,-0.01156211,0.016396841,0.019391093,0.007632717,0.009209664,-0.01191845,-0.005492993,-0.015422984,-0.013082153,0.013071858,-0.024751084,-0.01999392,0.013395501,-0.010578117,0.008646333,0.02622117,-0.026812932,-0.020440713,-0.01575183,-0.0090224035,0.0014822037,-0.009702573,0.015999055,-0.012348827,-0.014978002,0.027411127,-0.0031041626,0.0017851233,0.013983394,-0.0119958995,0.024429375,-0.017203804,0.021880545,0.015615012,-0.0077614808,0.027610965,-0.013468248,0.013009323,-0.021697592,0.017422453,0.0042025363,0.00048971036,0.020579224,-0.013522652,0.0028155067,-0.021301748
0.458,0.018889181,4.7147754e-05,-0.0066578723,-0.017012317,-0.012283401,0.0210477,0.020057244,0.008940673,0.011509144,-0.015027901,0.0056636133,-0.008243889,-0.021199308,0.015423624,-0.026197951,-0.021333614,0.023198972,-0.017179321,0.01791096,0.022075634,-0.03960384,-0.016006442,-0.012554825,-0.015247735,0.009677833,-0.006317364,0.01779542,-0.014237,-0.019597642,0.033313006,0.003735583,0.0012051413,0.019147394,-0.015227238,0.025209904,-0.019967867,0.025777187,0.014492916,-0.0129760625,0.025391798,-0.012845788,0.023664149,-0.028020935,0.012542884,0.0016248528,0.0023760712,0.027553141,-0.025016785,0.0037451321,-0.024297811
0.667,0.020728763,0.010479469,-0.0115716215,0.004125433,-0.012821718,0.022629661,0.01551687,-3.1278469e-06,-0.00079094496,-0.01585942,-0.0094100805,0.0064078853,-0.016663231,0.021028139,-0.012612075,-0.02213918,0.025805334,-0.003841365,0.0153982835,0.023671176,-0.023441536,-0.017042106,-0.0078808125,3.704038e-05,0.0104148965,0.0022807305,0.01463778,-0.01365004,-0.0043310816,0.011798223,-0.008310293,0.00052407355,0.018374365,-0.014962507,0.025350288,-0.011303239,0.028298756,0.019524954,0.0054725227,0.019276462,-0.003363339,0.003050049,-0.025365043,0.010046923,-0.003811715,-0.00030866507,0.017831152,-0.020942135,0.012000672,-0.018489195
0.479,0.02012732,0.000666307,-0.0070511694,-0.0144555,-0.016090639,0.024703637,0.017043736,0.016208928,0.01350975,-0.019734865,-0.0052844365,-0.015743395,-0.022210335,0.016124584,-0.029801607,-0.023628619,0.026179578,-0.023101741,0.015134465,0.024707409,-0.03588105,-0.027660202,-0.008444776,-0.013588619,0.0110051725,-0.011541347,0.021872308,-0.016598849,-0.019362096,0.032436226,6.5171385e-05,0.009598348,0.027262844,-0.020001924,0.028766934,-0.02429075,0.025026591,0.023636958,-0.013267644,0.032436416,-0.0106522115,0.019869488,-0.026908051,0.016636144,0.0063928952,-0.0030987835,0.023410818,-0.013615071,0.008625363,-0.024912424
