fear_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.833,-0.012654693,0.015951766,0.0009198248,-0.016664261,-0.018731665,-0.007241315,0.011931061,-0.010706627,0.0094013885,-0.001322761,-0.019386766,-0.009173353,0.025767619,-0.01700725,0.035070322,0.019286584,0.006557176,-0.009037946,-0.0048600575,-0.008162102,0.0009127236,-0.011890404,-0.0018640821,0.0033225007,0.02635417,-0.004722234,-0.0077326708,0.0036190362,0.026908878,0.008833576,0.007465589,-0.0040108943,-0.0063494244,0.02320485,-0.014323127,0.0098574925,0.026044764,-0.0023879576,0.030122641,-0.024496943,-0.0030255415,-0.017154874,-0.01123745,0.0030321304,-0.030106375,-0.016151795,0.006244356,0.02817582,0.0015761235,0.020937053
0.562,-0.0286398,-0.01923617,0.0020266601,-0.006550844,-0.01899284,-0.019834438,0.0025420752,-0.014947421,0.012569,0.017163435,-0.010865478,-0.0064491136,0.019959895,-0.010066421,0.034785148,0.021948496,-0.012375894,0.0024337824,-0.0020417026,-0.014709234,-0.01775912,-0.00048460945,0.009619027,0.024907285,0.030697092,-0.005787383,-0.021956563,-0.0022118462,0.016295271,0.00233847,0.01241202,0.020634947,-0.020027583,0.029111177,-0.022251202,0.012043822,0.022191366,-0.019491658,0.0326107,-0.029772364,-0.009065743,-0.007820367,-0.0072505455,-0.00040913222,-0.024280444,-0.024186853,-0.0064403964,0.03439389,0.009757775,0.017423145
0.528,-0.018897837,-0.0093749035,0.0054427907,-0.010475107,-0.019891597,-0.019634021,0.0035079557,-0.012404703,0.013040142,0.012257665,-0.010553139,-0.0070847687,0.022305107,-0.0075980606,0.032012016,0.021203868,-0.007929958,0.0056218216,-0.0034375046,-0.014188984,-0.016979035,-0.0050968486,0.010971984,0.027527492,0.022434082,-0.0061408365,-0.00860968,0.00045992126,0.018459361,-0.0075651426,0.010073447,0.016883766,-0.0074521247,0.01781375,-0.011251336,-0.001680332,0.023707798,-0.018701393,0.028105125,-0.019303052,-0.008778621,-0.004700039,-0.010071955,0.013193141,-0.013683634,-0.020759743,0.004962202,0.021822661,0.0074322894,0.010023185
0.74,-0.01457443,0.0030685943,-0.0037374937,-0.013458384,-0.013123866,-0.02408667,0.005211564,-0.008222654,0.010563347,-0.00547781,-0.014625546,-0.011233963,0.017055668,-0.011531823,0.0203224,0.020812027,0.0024740759,-0.0014526225,-0.0028320947,-0.0042287367,-0.005681077,-0.018128164,-0.001511161,0.009201691,0.020572003,-0.0040462962,-0.0040427204,-0.0028664484,0.01309523,-0.005830416,0.0071393554,-0.0014068347,-0.011340617,0.012162216,-0.015219529,0.009479344,0.017207148,0.0041421205,0.02291752,-0.016254438,-0.0033982247,-0.004408498,-0.006490085,0.0008513495,-0.02168406,-0.0048576454,0.00073578354,0.00450649,-0.011492811,0.015415878
0.385,-0.012143143,0.0057715727,0.00023597479,-0.0130016105,-0.017736953,-0.008237471,0.017311076,-0.00047465577,0.0039169258,-0.006032792,-0.011028494,-0.007946958,0.014320444,-0.009778427,0.020981494,0.017692158,0.0117746405,-0.0026180255,-0.0033747724,-0.01063178,-0.010624603,-0.01040021,-8.8513225e-05,0.006911969,0.015858818,-0.016331231,-0.006586764,0.001666145,0.014615324,-0.0034700818,0.00781407,0.0022194353,-0.019888395,0.013158727,0.007840762,0.0056750756,0.011100996,0.0051789414,0.015545474,-0.01930006,0.00896319,-0.00827488,0.001426033,0.0006374344,-0.010669979,-0.0050200443,0.010940404,0.017215623,0.0024469662,0.018372813
0.521,-0.012848613,0.00025524187,-0.008439662,-0.008627151,-0.017938668,-0.014890862,0.003881963,0.00067335716,0.012378203,0.0041375468,-0.010109532,-0.006906911,0.012687303,-0.00996509,0.027788978,0.012553419,-0.00044881093,-0.005429912,-0.0072105853,-0.006744458,-0.012149632,-0.0075757666,0.010380642,0.009765043,0.007321815,-0.0054038484,-0.009381719,-0.0019211087,0.01671425,0.0029988813,0.009074708,-0.0056078946,-0.003281409,0.0047364305,-0.018635802,-0.00030611595,0.017964186,-0.0090962425,0.017314615,-0.0105219465,-0.0074330945,-0.00322,-0.0078737885,0.0058285315,-0.015362623,-0.0061169635,0.0123100905,0.021224838,0.003963555,0.007305075
0.34,-0.03552699,-0.030304559,0.00676089,-0.005022553,-0.026493238,-0.026034296,-0.003347154,-0.022109188,0.0156791,0.024200264,-0.0055455733,-0.009063433,0.02935016,-0.012239186,0.04029528,0.0299401,-0.0213807,0.005857546,-0.0040160455,-0.024295459,-0.02658948,0.003222914,0.024022264,0.033835012,0.037358157,-0.008156454,-0.026099129,-0.004591657,0.020201446,0.0014347173,0.02163802,0.02606566,-0.01994702,0.024209443,-0.021000858,0.002162103,0.036941893,-0.027733475,0.035022333,-0.033935983,-0.015765378,-0.002280618,-0.0018738904,0.005005206,-0.02339684,-0.023846973,-0.010696455,0.032321613,0.018953472,0.018825928
0.5,-0.0223242,-0.0050882106,0.0018829862,-0.0030005013,-0.009173376,-0.010187296,0.006144184,-0.020327665,0.009935774,0.003943934,-0.006052697,-0.01439113,0.01272827,-0.02186588,0.03148644,0.020007536,-0.0054684794,0.008539464,-0.0036294034,-0.0035586609,-0.011904906,-0.008181574,0.009315286,0.008566824,0.014740195,-0.0071667456,-0.018924719,-0.0057687676,0.014072512,-0.005202619,0.014396705,0.010383751,-0.009181702,0.015885755,-0.02183269,0.0040119155,0.017030891,-0.014975926,0.018674746,-0.0160226,-0.012407927,0.00024404257,-0.0015360451,0.005212067,-0.009669014,-0.020820275,0.005839244,0.017037695,0.010203697,0.013201385
0.354,-0.022520244,-0.016461158,0.008311734,-0.0010855468,-0.020819914,-0.018337607,-0.0070756953,-0.009491414,0.015144939,0.023716398,-0.010402507,-0.006367068,0.014777695,0.00030076213,0.026414687,0.022626113,-0.014487982,0.0018829801,-0.005439286,-0.02286978,-0.014151091,-0.003001418,0.017489921,0.027277349,0.024335446,-0.006846978,-0.018026385,-0.001237316,0.010756638,-0.00031185767,0.00862974,0.024868011,-0.012465267,0.025792895,-0.014752394,-0.005514322,0.03023136,-0.023109822,0.02735409,-0.02818457,-0.013791411,0.0019833387,-0.001508167,0.005117158,-0.02245574,-0.010831393,-0.00611876,0.02314779,0.018546926,0.005599634
0.312,-0.019644741,-0.018749379,0.0117124375,0.00089006743,-0.016783988,-0.014982103,-0.004721043,-0.016491255,0.0144353835,0.018384645,-0.0062017976,-0.007935927,0.017010324,-0.007438754,0.02817651,0.023045583,-0.0129939,0.008431827,-0.0034035672,-0.011537245,-0.016679458,0.0048449566,0.017744405,0.030003877,0.024855213,-0.00048151828,-0.016474608,-0.0013627238,0.015467799,-0.002536736,0.014591729,0.016826313,-0.021209074,0.019536087,-0.000105920946,0.0029243645,0.014894205,-0.023461934,0.021773225,-0.015642177,-0.005903004,-0.0032021464,-0.00964627,0.0077756974,-0.01555464,-0.0071563236,-0.0035579205,0.016991263,0.010236814,0.012528369
0.208,-0.013735023,-0.015387738,0.011394895,0.006356554,-0.0011384427,-0.019450812,0.003402749,-0.014110287,0.01777655,0.01643844,0.0040806383,0.004794946,0.013175859,0.003395217,0.008753318,0.015843695,-0.008419849,0.0050506033,-0.0033080303,-0.014414182,-0.0080884,0.0040772194,-0.00030252177,-0.0015304285,0.014691762,0.005850131,-0.01200898,-0.0031446852,0.0026827522,-0.0007577729,0.0037111081,0.015384335,-0.011112584,0.0027357112,-0.014794084,-0.006094507,0.011050005,-0.015575943,0.015378033,-0.009382366,-0.010969326,-0.0008616323,0.00010155764,0.0027949433,-0.0061597843,0.0020875654,-0.004807323,0.004310968,0.014190344,0.0064789103
0.333,-0.031482667,-0.022131702,0.006289435,-0.0054218876,-0.02190427,-0.022436572,0.0044197747,-0.022299936,0.01275577,0.021056132,-0.008914193,-0.00715914,0.025218425,-0.010998347,0.034486573,0.031253062,-0.016352875,0.007065607,-0.002808786,-0.0202929,-0.017072327,0.0023688378,0.022395164,0.022630475,0.025211012,-0.0018559799,-0.021721832,0.00010816543,0.017708778,0.0019402485,0.012710864,0.0153878005,-0.0111176325,0.023267034,-0.014113182,0.004280967,0.030595489,-0.02490393,0.02636893,-0.022667171,-0.015439697,-0.004281706,-0.013958448,0.0050399574,-0.01877862,-0.016231753,-0.002389809,0.027069459,0.015410765,0.017332422
0.811,-0.0038713226,0.009356913,-0.0063805776,-0.015872857,-0.01595367,-0.013630486,0.02551679,0.00030812348,-0.012171722,-0.012137504,-0.018588591,-0.013075642,0.025356423,-0.02682576,0.019023204,0.025961269,0.013071677,-0.0027780172,-0.001491456,-0.010079598,-0.0033690066,-0.019786336,-0.009951207,0.0046141357,0.020648323,-0.019608712,-0.00094278785,0.00836257,0.01829323,0.009392108,0.00093571946,-0.010910296,0.004678236,0.011346762,-0.009890095,0.009365275,0.012061203,0.0084598325,0.021184506,-0.024284918,0.00060563337,-0.013894937,0.0058294144,-0.0041328473,-0.019458324,-0.012572456,0.019800209,0.028209083,-0.015168154,0.017696317
0.58,-0.015739633,0.0070700906,0.008593396,-0.008101596,-0.019227225,-0.021546697,0.013845123,-0.0023097172,0.009416123,-0.00046274683,-0.017785842,-0.005405766,0.012766234,-0.015746616,0.024987692,0.021907354,0.005471243,0.0035632649,0.003967951,-0.01391774,-0.0052942308,-0.001965874,0.00535378,0.016563557,0.016452445,-0.01581519,-0.0061756265,0.004489449,0.010876484,-0.0038585118,0.010543825,0.0015801889,-0.0062299264,0.0072496906,-0.017494578,0.007918075,0.016850559,0.0003244026,0.016313748,-0.013129317,0.006825026,-0.010126239,-0.009074219,0.010832016,-0.015347574,-0.009582363,0.013283319,0.017251011,-0.0015387596,0.012526102
0.792,-0.022028415,-0.0031289433,-0.008525975,-0.01558522,-0.026751028,-0.01831689,0.016878676,-0.0076249056,0.019641407,0.0012835893,-0.020240258,-0.013997713,0.02421084,-0.022995,0.032636125,0.028380306,-0.011014724,-0.0030906857,-0.0039885286,-0.010104178,-0.006561738,-0.012476783,0.0011432236,0.0145570645,0.030723948,-0.014411453,-0.009876946,-0.012105359,0.024629427,0.0042836424,0.0072766338,0.00302489,-0.016039431,0.022294074,-0.015318478,0.012557987,0.024984315,-0.0074604535,0.024734387,-0.02631403,0.0088132415,-0.010905631,-0.008025926,-0.0017585244,-0.019120777,-0.016875155,0.0051764604,0.027862303,0.007048291,0.020193776
0.604,-0.037986163,-0.030009354,0.0058215708,-0.0075042825,-0.031700213,-0.027244508,-0.0034200111,-0.020888308,0.019052707,0.025469616,-0.0075944285,-0.008682487,0.02691032,-0.016489297,0.04495788,0.0361477,-0.0204577,0.0068179886,-0.0009096083,-0.026467497,-0.029618593,0.0002938828,0.025684481,0.04150441,0.045951538,-0.010436343,-0.02915124,-0.008425066,0.025727626,0.00084992964,0.017201003,0.026120706,-0.022612162,0.027286185,-0.024257042,0.0012700999,0.04019105,-0.033232354,0.038293403,-0.035456896,-0.016743783,-0.0077303573,-0.0050840755,0.002995131,-0.028331812,-0.030385302,-0.0012897815,0.037490178,0.020774482,0.02278617
0.64,-0.028246867,-0.017792266,0.004076233,-0.01027426,-0.025738437,-0.022497594,0.005725761,-0.023239942,0.016635826,0.011871652,-0.011502719,-0.015994,0.029882714,-0.011373706,0.035663668,0.030105041,-0.013680338,0.005382899,-0.005161873,-0.026386553,-0.021891253,-0.005851761,0.0144751845,0.028721936,0.02928711,-0.011435707,-0.01421591,0.0029588027,0.019617595,-0.0013984293,0.013121055,0.015018498,-0.01624325,0.020336466,-0.015470217,0.009334343,0.030887175,-0.014448466,0.03232211,-0.025036152,-0.0113122715,-0.012072473,-0.0040601688,0.0064571677,-0.020397862,-0.019853132,0.0027054334,0.030539997,0.0073733176,0.013399661
0.938,-0.016195562,-0.0058494005,-0.0050077885,-0.019739702,-0.027597828,-0.015020495,0.01068942,-0.021865252,0.0055633057,-0.0026533187,-0.020221412,-0.010774551,0.029086128,-0.020340687,0.03560091,0.028161531,-0.00036847685,-0.0038999298,-0.0021493847,-0.01270063,-0.02343022,-0.012587215,0.0066116685,0.027718786,0.031542037,-0.012053079,-0.018448988,-0.0030612762,0.02044802,0.008401575,0.020277273,0.010157639,-0.026007265,0.026845451,-0.020288084,0.0072767683,0.026435308,-0.006030919,0.030559417,-0.027298745,0.0032689017,-0.007952128,-0.0035281605,0.009531721,-0.023800524,-0.014914886,0.0038005204,0.028311966,0.0066283927,0.016845757
0.542,-0.033165704,-0.027291592,0.0036885948,-0.009069195,-0.02234669,-0.02462438,-0.0026632699,-0.017392557,0.014471015,0.018440116,-0.009171214,-0.00924255,0.025608223,-0.013735818,0.039925795,0.027846217,-0.017527739,0.0033127153,-0.003947526,-0.02642314,-0.022625873,-0.0056417873,0.025265498,0.035081867,0.03516877,-0.0104880305,-0.025154319,-0.00865117,0.019795984,0.0040530483,0.010424471,0.02451177,-0.02219412,0.03162901,-0.019110369,0.004598447,0.02967122,-0.025752474,0.038987488,-0.027767438,-0.016442394,-0.0070321895,-0.0043305,0.0075462637,-0.022570847,-0.021488978,0.00068068685,0.03504934,0.02122537,0.015116441
0.271,-0.02168341,-0.009449354,0.011220194,-0.0054441257,-0.012581401,-0.019634893,0.0035185216,-0.015386396,0.006784973,0.017536847,-0.0063163275,0.00019816536,0.01441725,0.0076973564,0.017288046,0.009449219,-0.018141506,0.0071061067,-0.012583474,-0.019129176,-0.0089835515,0.00577604,0.0027853535,0.017665396,0.012030037,0.004965719,-0.012443754,0.004849924,-0.0016686416,-0.0074677654,0.00409724,0.013691169,-0.010047172,0.01403401,-0.0052553397,-0.0058135926,0.016837973,-0.02997322,0.016244067,-0.012709836,-0.0049772956,0.0014303327,-0.0021296325,0.008642407,-0.011859434,-0.004013635,-0.0054641706,0.009890586,0.010949595,0.015275287
0.875,-0.005206364,0.008678304,-0.0010826674,-0.008254538,-0.01581125,-0.009672994,0.021016616,-0.011058164,0.005991473,-0.0059806528,-0.015840126,-0.00036970316,0.029659377,-0.008525039,0.027055081,0.015711805,0.004389708,-0.0028982651,-0.0025713816,-0.0066115856,-0.0004896496,-0.008919841,-0.0054143216,-0.0055110487,0.012189001,-0.008220276,-0.017456338,0.0058112633,0.014787681,-0.0016017117,0.0061864075,-0.0076003936,-0.007224664,0.015522169,-0.0044007367,0.008140864,0.009044991,0.009691941,0.028043011,-0.012654054,0.015430716,-0.018299326,-0.0018163011,0.00086629775,-0.013698689,-0.00063281774,0.022586826,0.023900906,-0.009459647,0.022635099
0.479,-0.035252277,-0.026414886,0.0050564483,-0.0071314136,-0.030430345,-0.024945086,-0.0016760532,-0.023746356,0.018952586,0.02550997,-0.01309916,-0.01044861,0.02741254,-0.01508636,0.03995266,0.031276837,-0.021278176,0.0077724955,-0.0033279872,-0.024603678,-0.029079944,-2.4740235e-05,0.019662969,0.034282014,0.036431883,-0.008920583,-0.02254609,-0.008523138,0.019311553,-0.00081891613,0.017139763,0.023986757,-0.025078652,0.026620923,-0.023303404,0.00084594544,0.039570797,-0.03129083,0.032746356,-0.030820824,-0.018834155,-0.0038169634,-0.009498647,0.006346108,-0.024283737,-0.028471846,-0.006081181,0.029341338,0.022234052,0.01485171
0.312,-0.018687695,-0.0065702773,-0.0023861541,-0.0022792974,-0.01615846,-0.014197683,0.00294386,-0.019144809,0.0020866797,0.013313575,-0.014730942,-0.005301917,0.009346398,-0.007403087,0.02434726,0.017099887,-0.0050462484,0.0036943387,0.0012667747,-0.0046019643,-0.013620793,-0.00091806793,0.006175231,0.016779557,0.020313349,-0.008826529,-0.0058697276,-0.0067253094,0.014323528,-0.004206189,0.0076122098,0.015877895,-0.008796922,0.011605648,-0.021374077,0.009221939,0.0124301445,-0.015489057,0.023530003,-0.026034597,-0.010796639,-0.0041732797,-0.00096961245,0.006444665,-0.0074953595,-0.0070733177,0.0088991085,0.02009657,0.0011646561,0.00015947525
0.625,-0.009581816,-0.0033687353,-0.0018511432,-0.0075823124,-0.021001887,-0.015677983,0.0062939953,-0.0146383,0.005612037,-0.0010919021,-0.0034464484,-0.0054706093,0.023942878,-0.019537963,0.024572248,0.01726799,-0.0021915897,0.0027795047,-0.010117723,-0.010842027,-0.002584633,-0.0029303373,0.0023807627,0.009010588,0.023954159,-0.0062594013,-0.018883761,-0.0009201446,0.013476781,0.009219475,0.005765155,0.0054255775,-0.0070450767,0.014842195,-0.008076677,-0.0016686183,0.01596828,-0.0020819486,0.025770232,-0.013745116,-0.0031919992,-0.01651101,-0.0033936598,0.0011371189,-0.012510254,-0.006750417,0.015848959,0.015718484,-0.0044464897,0.017329218
0.771,-0.028676849,-0.015263401,0.0025757917,-0.012252895,-0.023314,-0.017549463,0.0067418786,-0.016394353,0.01103074,0.015107358,-0.008601724,-0.014391133,0.025865927,-0.015705187,0.038222264,0.028543022,-0.011307424,-0.0015968382,-0.001514461,-0.020089585,-0.024867998,-0.005585797,0.012080388,0.02819064,0.032600425,-0.0027754148,-0.017561095,-0.0019212901,0.025342003,0.0008903706,0.016388778,0.017329512,-0.016226705,0.027979136,-0.019293243,0.013476735,0.029609231,-0.021779329,0.034151334,-0.03767822,-0.01004523,-0.013294976,-0.0073095467,0.0076635927,-0.025554502,-0.020171516,-0.0055841063,0.031468812,0.009822826,0.022435436
0.42,-0.016102225,-0.0075517646,0.001847688,-0.00271882,-0.017568571,-0.01088268,0.0005852912,-0.017057888,0.010541068,0.008900378,-0.006734389,-0.009012299,0.014598326,-0.014925818,0.029531974,0.021078423,-0.012316441,0.005948608,-0.0039192038,-0.006601276,-0.020154161,9.1331895e-05,0.0049555954,0.027929487,0.020249072,-0.009062982,-0.00925382,-0.0038429138,0.015217865,0.002541783,0.020001614,0.012534486,-0.010721795,0.015087894,-0.012909996,0.008314896,0.013925135,-0.019292634,0.027790474,-0.019966582,-0.010463555,-0.0060676243,0.001184609,-0.00020957261,-0.015469685,-0.01993184,-0.0037243776,0.013287543,0.007828221,0.012361065
0.54,-0.026346413,-0.014473877,0.010802561,-0.003073239,-0.012022847,-0.009977131,0.0046095434,-0.007422232,0.012864755,0.012090835,-0.0074414266,-0.012511147,0.01703147,-0.009485345,0.032978166,0.011528402,-0.007762118,-0.0016139189,-0.001704655,-0.017355323,-0.012617839,-0.00048215082,0.0059998957,0.031580403,0.023826456,-0.0027445406,-0.015264556,0.0022170322,0.016214201,0.0033463906,0.017772201,0.017162453,-0.004482658,0.020524647,-0.021033963,-0.006438516,0.025840564,-0.012274565,0.02366024,-0.02416985,-0.008377809,0.004479836,-0.0014917993,-0.001625866,-0.023251731,-0.009367153,-0.0058716955,0.027461283,0.011085977,0.0055690706
0.333,-0.014350657,-0.0048871497,0.011046516,0.006463716,-0.0065109953,-0.018867303,0.007413628,-0.017984577,0.00801314,0.017987706,-0.009141179,0.001029948,0.011760469,-0.011481999,0.019824814,0.013027707,-0.0032575193,0.008671524,0.003853578,-0.002285797,-0.01871916,0.0029600125,0.00894041,0.028969767,0.01174811,-0.0048104725,-0.0049185148,0.0013184412,0.014140353,-0.0050635817,0.017321197,0.0066565145,-0.013240336,0.012718204,-0.0142929,0.0041320333,0.007321641,-0.008764719,0.022385133,-0.015149487,-0.008306617,-0.001460149,0.0040076217,0.004601381,-0.005366724,0.001183252,0.0053842366,0.011216988,0.0019868962,0.014665984
0.208,-0.017617222,-0.0065209046,0.0098829195,0.006372789,-0.0013626562,-0.014530454,-0.0031535912,-0.009094967,0.009708345,0.01760627,-0.0074100816,-0.00478154,0.0076358956,-0.0017766007,0.0124508925,0.014154012,-0.014999447,0.011545472,0.0014401245,-0.0019179482,-0.013669029,0.0014689631,0.012599238,0.020686172,0.008471672,-0.002696368,-0.003192069,0.0035122284,0.014930955,-0.014731043,0.013129263,0.013856792,-0.010014112,0.008835529,-0.010975557,-0.0120796235,0.011279744,-0.018008871,0.01448579,-0.011789649,-0.0066071213,0.0027236445,-0.0037981693,0.005674638,-0.0040682685,-0.006220436,-0.0024182443,0.0194499,0.010607723,0.0015538194
0.34,0.0025939352,-0.0025606682,0.0027181064,0.002803572,-0.013164213,-0.01775029,0.003897443,-0.0044390205,0.0049879844,0.01180054,-0.007909712,-0.007003393,0.0079143895,-0.008772744,0.01332563,0.009518508,-0.0006768805,0.0066161444,0.004241686,-0.013341298,-0.012936059,0.0009371414,0.0077196383,0.007018098,0.016457072,-0.0044108583,-0.008589633,-0.0001279125,0.0060815522,-0.006434774,0.011539616,0.001392879,0.004107611,0.004912949,-0.00868532,-0.006164383,0.02681305,-0.006784602,0.01431154,-0.00883823,-0.0038240138,-0.0019608622,-0.0046238857,0.007418247,-0.0048800055,-0.012415087,0.01092061,0.0010650826,0.0032396119,0.003447636
0.9,-0.0047564493,0.010763667,-0.005069629,-0.017729875,-0.020071395,-0.0065042474,0.018244116,-0.010406928,0.0022270924,-0.013490721,-0.021067562,-0.010220634,0.014990461,-0.018828522,0.026787957,0.018854925,0.011039103,-0.006409506,0.0013405138,-0.0027516135,0.007907383,-0.008659076,-0.011372511,0.009203932,0.02391998,-0.021189263,-0.0067329123,-0.003250818,0.017815774,0.01410691,0.0044503137,-0.009365424,-0.01341589,0.015716815,-0.015324503,0.00993576,0.014867229,0.008363279,0.025299108,-0.013103488,0.0050698724,-0.019605843,0.003351286,-0.008110884,-0.0137640275,-0.011038938,0.010684326,0.026272897,-0.01596623,0.016187588
